"","country","site","year","date","gear","inside_area","species","length_cm"
"4710","Indonesia","Karimunjawa National Park",2010,"5/12/10","Handline","Inside","Bolbometopon muricatum",41
"4711","Indonesia","Karimunjawa National Park",2010,"5/12/10","Trolling","Outside","Lutjanus gibbus",25
"4712","Indonesia","Karimunjawa National Park",2010,"5/12/10","Trolling","Outside","Plectropomus leopardus",24
"4713","Indonesia","Karimunjawa National Park",2010,"5/12/10","Handline","Outside","Caranx ignobilis",22
"4714","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Caesio cuning",18
"4715","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus leopardus",35
"4716","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus areolatus",33
"4717","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus areolatus",25
"4718","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus oligacanthus",32
"4719","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Outside","Caesio cuning",20
"4720","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Outside","Plectropomus oligacanthus",37
"4721","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Outside","Plectropomus oligacanthus",25
"4722","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Outside","Plectropomus areolatus",37
"4723","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Caesio cuning",18
"4724","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Bolbometopon muricatum",52
"4725","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Bolbometopon muricatum",30
"4726","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Bolbometopon muricatum",41
"4727","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Caesio cuning",18
"4728","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus oligacanthus",27
"4729","Indonesia","Karimunjawa National Park",2010,"5/12/10","Speargun","Inside","Plectropomus oligacanthus",24
"4730","Indonesia","Karimunjawa National Park",2010,"5/15/10","Speargun","Outside","Caesio cuning",18
"4731","Indonesia","Karimunjawa National Park",2010,"5/15/10","Speargun","Inside","Caesio cuning",17
"4732","Indonesia","Karimunjawa National Park",2010,"5/15/10","Muroami","Outside","Caesio cuning",19
"4733","Indonesia","Karimunjawa National Park",2010,"5/15/10","Muroami","Outside","Caesio cuning",14
"4734","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Inside","Lutjanus gibbus",35
"4735","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Inside","Caesio cuning",16
"4736","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Outside","Caesio cuning",12
"4737","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Outside","Caesio cuning",17
"4738","Indonesia","Karimunjawa National Park",2010,"5/15/10","Trap","Outside","Caesio cuning",24
"4739","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Outside","Lutjanus gibbus",40
"4740","Indonesia","Karimunjawa National Park",2010,"5/15/10","Handline","Outside","Caesio cuning",20
"4741","Indonesia","Karimunjawa National Park",2010,"5/15/10","Trolling","Outside","Lutjanus malabaricus",56
"4742","Indonesia","Karimunjawa National Park",2010,"5/17/10","Speargun","Inside","Caesio cuning",22
"4743","Indonesia","Karimunjawa National Park",2010,"5/17/10","Speargun","Inside","Plectropomus oligacanthus",23
"4744","Indonesia","Karimunjawa National Park",2010,"5/17/10","Speargun","Inside","Plectropomus oligacanthus",24
"4745","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Plectropomus oligacanthus",37
"4746","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caranx ignobilis",26
"4747","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caranx ignobilis",31
"4748","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Caesio cuning",17
"4749","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caesio cuning",20
"4750","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caranx ignobilis",18
"4751","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caesio cuning",20
"4752","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caesio cuning",14
"4753","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Inside","Caesio cuning",10
"4754","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Caesio cuning",23
"4755","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Lutjanus malabaricus",58
"4756","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Lutjanus malabaricus",54
"4757","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Lutjanus gibbus",30
"4758","Indonesia","Karimunjawa National Park",2010,"5/17/10","Handline","Outside","Lutjanus gibbus",35
"4759","Indonesia","Karimunjawa National Park",2010,"5/18/10","Handline","Outside","Caesio cuning",14
"4760","Indonesia","Karimunjawa National Park",2010,"5/18/10","Handline","Inside","Caesio cuning",12
"4761","Indonesia","Karimunjawa National Park",2010,"5/18/10","Handline","Inside","Caesio cuning",17
"4762","Indonesia","Karimunjawa National Park",2010,"5/18/10","Handline","Inside","Caesio cuning",12
"4763","Indonesia","Karimunjawa National Park",2010,"5/18/10","Handline","Inside","Caesio cuning",17
"4764","Indonesia","Karimunjawa National Park",2010,"5/18/10","Trap","Inside","Lutjanus malabaricus",32
"4765","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Caesio cuning",19
"4766","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Plectropomus oligacanthus",33
"4767","Indonesia","Karimunjawa National Park",2010,"5/19/10","Trap","Outside","Caesio cuning",23
"4768","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Caesio cuning",19
"4769","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Plectropomus oligacanthus",45
"4770","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Plectropomus leopardus",28
"4771","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Caesio cuning",18
"4772","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Scarus ghobban",15
"4773","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Outside","Plectropomus areolatus",37
"4774","Indonesia","Karimunjawa National Park",2010,"5/19/10","Speargun","Inside","Plectropomus oligacanthus",25
"4775","Indonesia","Karimunjawa National Park",2010,"5/19/10","Trolling","Inside","Plectropomus oligacanthus",46
"4776","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Inside","Caesio cuning",16
"4777","Indonesia","Karimunjawa National Park",2010,"5/19/10","Trap","Outside","Plectropomus leopardus",48
"4778","Indonesia","Karimunjawa National Park",2010,"5/19/10","Trap","Outside","Lutjanus malabaricus",27
"4779","Indonesia","Karimunjawa National Park",2010,"5/19/10","Trap","Outside","Caesio cuning",22
"4780","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus malabaricus",56
"4781","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus gibbus",22
"4782","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus gibbus",25
"4783","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Inside","Lutjanus gibbus",32
"4784","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus malabaricus",52
"4785","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus malabaricus",50
"4786","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus gibbus",25
"4787","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus gibbus",23
"4788","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Lutjanus gibbus",34
"4789","Indonesia","Karimunjawa National Park",2010,"5/19/10","Handline","Outside","Caranx ignobilis",37
"4790","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",27
"4791","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",28
"4792","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",30
"4793","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",24
"4794","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",22
"4795","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Outside","Lutjanus gibbus",20
"4796","Indonesia","Karimunjawa National Park",2010,"5/22/10","Handline","Inside","Plectropomus oligacanthus",33
"4797","Indonesia","Karimunjawa National Park",2010,"5/22/10","Trap","Outside","Caesio cuning",22
"4798","Indonesia","Karimunjawa National Park",2010,"5/22/10","Trap","Outside","Caesio cuning",14
"4799","Indonesia","Karimunjawa National Park",2010,"5/22/10","Trap","Inside","Caesio cuning",14
"4800","Indonesia","Karimunjawa National Park",2010,"5/23/10","Muroami","Outside","Caesio cuning",18
"4801","Indonesia","Karimunjawa National Park",2010,"5/23/10","Handline","Outside","Lutjanus gibbus",27
"4802","Indonesia","Karimunjawa National Park",2010,"5/23/10","Handline","Outside","Lutjanus gibbus",25
"4803","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Inside","Caesio cuning",19
"4804","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Inside","Plectropomus leopardus",26
"4805","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Outside","Caesio cuning",18
"4806","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Outside","Plectropomus leopardus",25
"4807","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Inside","Caesio cuning",18
"4808","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Inside","Caesio cuning",17
"4809","Indonesia","Karimunjawa National Park",2010,"5/24/10","Speargun","Inside","Plectropomus leopardus",25
"4810","Indonesia","Karimunjawa National Park",2010,"5/24/10","Muroami","Inside","Caesio cuning",20
"4811","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Inside","Caranx ignobilis",33
"4812","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Inside","Lutjanus gibbus",27
"4813","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caranx ignobilis",33
"4814","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caesio cuning",17
"4815","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caesio cuning",12
"4816","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Inside","Caesio cuning",16
"4817","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Inside","Caesio cuning",12
"4818","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caesio cuning",10
"4819","Indonesia","Karimunjawa National Park",2010,"5/26/10","Muroami","Inside","Caesio cuning",16
"4820","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caranx ignobilis",48
"4821","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Lutjanus malabaricus",46
"4822","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Lutjanus gibbus",39
"4823","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Lutjanus gibbus",37
"4824","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Lutjanus gibbus",30
"4825","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Lutjanus gibbus",20
"4826","Indonesia","Karimunjawa National Park",2010,"5/26/10","Handline","Outside","Caranx ignobilis",27
"4827","Indonesia","Karimunjawa National Park",2010,"5/27/10","Speargun","Inside","Caesio cuning",18
"4828","Indonesia","Karimunjawa National Park",2010,"5/27/10","Speargun","Inside","Caesio cuning",18
"4829","Indonesia","Karimunjawa National Park",2010,"5/27/10","Handline","Outside","Lutjanus malabaricus",50
"4830","Indonesia","Karimunjawa National Park",2010,"5/27/10","Handline","Outside","Lutjanus gibbus",34
"4831","Indonesia","Karimunjawa National Park",2010,"5/27/10","Handline","Inside","Caesio cuning",20
"4832","Indonesia","Karimunjawa National Park",2010,"5/27/10","Handline","Inside","Caesio cuning",14
"4833","Indonesia","Karimunjawa National Park",2010,"5/27/10","Handline","Outside","Caesio cuning",17
"4834","Indonesia","Karimunjawa National Park",2010,"5/27/10","Trap","Outside","Caesio cuning",22
"4835","Indonesia","Karimunjawa National Park",2010,"5/27/10","Trap","Inside","Caesio cuning",20
"4836","Indonesia","Karimunjawa National Park",2010,"5/27/10","Trap","Outside","Caesio cuning",22
"4837","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Caesio cuning",19
"4838","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus leopardus",33
"4839","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",36
"4840","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Caesio cuning",19
"4841","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus areolatus",41
"4842","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus areolatus",40
"4843","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus areolatus",43
"4844","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus leopardus",34
"4845","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus leopardus",29
"4846","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",27
"4847","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",30
"4848","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",32
"4849","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",26
"4850","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",24
"4851","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",43
"4852","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",40
"4853","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus areolatus",45
"4854","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Caesio cuning",18
"4855","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Caesio cuning",18
"4856","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Scarus ghobban",22
"4857","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Scarus ghobban",23
"4858","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus oligacanthus",41
"4859","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Caesio cuning",18
"4860","Indonesia","Karimunjawa National Park",2010,"6/5/10","Speargun","Inside","Plectropomus leopardus",30
"4861","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Caesio cuning",18
"4862","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Caesio cuning",18
"4863","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Plectropomus oligacanthus",27
"4864","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Caesio cuning",18
"4865","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Plectropomus oligacanthus",29
"4866","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Plectropomus oligacanthus",32
"4867","Indonesia","Karimunjawa National Park",2010,"6/8/10","Speargun","Inside","Plectropomus oligacanthus",32
